year	visitorid	hitdatahistorymkey	filename	linenumber	brandcode	visitoridhigh	visitoridlow	visitnumber	visitdatetime	visitdate	fiscalyear	fiscalmonthnumber	fiscalweeknumber	hit_time_gmt	service	acceptlanguage	eventlist	homepage	ip	pageevent	pageeventvar1	pageeventvar2	pagetype	pageurl	pagename	productlist	userserver	channel	sitesection	category	subcategory	subcategory2	pagecategory	searchterms	searchresults	refinementtype	refinementattribute	myaccountengagement	formanalysis	emailsubscriptionadd	emailsubscriptionremove	linklocation	navigationlinks	searchtype	businessunit	categoryxid	alternative	rbtused	resulttype	refinementattribute2	refinementattribute3	refinementattribute4	refinementattribute5	refinementattribute6	refinementattribute7	pagetypemerch	prop29	flashcreative	flashcreativeengagement	pdpengagement	prop33	prop34	prop35	prop36	prop37	prop38	prop39	prop40	prop41	language	prop43	prop44	prop45	prop46	prop47	prop48	prop49	prop50	ordernumber	state	useragent	zip	searchengine	excludehit	hier1	hier2	hier3	hier4	hier5	browser	postbrowserheight	postbrowserwidth	postcookies	postjavaenabled	postpersistentcookie	color	connectiontype	country	domain	postttimeinfo	javascript	language_0001	os	plugins	resolution	lasthittimegmt	firsthittimegmt	visitstarttimegmt	lastpurchasetimegmt	lastpurchasenum	firsthitpagename	visitstartpagename	visitreferrer	visitsearchengine	visitpagenum	prevpage	geocity	geocountry	georegion	duplicatepurchase	newvisit	dailyvisitor	hourlyvisitor	monthlyvisitor	yearlyvisitor	postcampaign	sitesection_0001	category_0001	subcategory_0001	subcategory2_0001	internaltrackingcode	searchterms_0001	productfindingmethods	paymentmethod	shippingmethod	ordernumber_0001	warrantiespresented	warrantycategory	crosssoldproduct	crosssoldinfluence	crossselltype	evar16	promocode	formanalysis2	calculatorengagement	bazaarvoice	catalogid	customerconnection	evar23	evar24	evar25	evar26	scene7	evar28	addonsbuytogether	addonsymal	mvtparameters	evar34	evar35	evar36	evar37	evar38	evar39	language_0002	freshstartcomplete	opentobuy	institutionid	cdeincreasepayment	cdedeferredoffer	cdedspomodel	cdeemailoptin	evar48	paidsearchrawquery	evar50	post_evar1	post_evar2	post_evar3	post_evar4	post_evar5	post_evar6	post_evar7	post_evar8	post_evar9	post_evar10	post_evar11	post_evar12	post_evar13	post_evar14	post_evar15	post_evar16	post_evar17	post_evar18	post_evar19	post_evar20	post_evar21	post_evar22	post_evar23	post_evar24	post_evar25	post_evar26	post_evar27	post_evar28	post_evar29	post_evar30	post_evar33	post_evar34	post_evar35	post_evar36	post_evar37	post_evar38	post_evar39	post_evar40	post_evar41	post_evar42	post_evar43	post_evar44	post_evar45	post_evar46	post_evar47	post_evar48	post_evar49	post_evar50	clickaction	clickactiontype	clickcontext	clickcontexttype	clicksourceid	clicktag	visitid	cookieid	checkoutthankyouflag	evar51	evar52	evar53	evar54	evar55	evar56	evar57	evar58	evar59	evar60	evar61	evar62	evar63	evar64	evar65	evar66	evar67	evar68	evar69	evar70	evar71	evar72	evar73	evar74	evar75	evar76	evar77	evar78	evar79	evar80	evar81	evar82	evar83	evar84	evar85	evar86	evar87	evar88	evar89	evar90	evar91	evar92	evar93	evar94	evar95	evar96	evar97	evar98	evar99	evar100	initialloaddate	updatedloaddate	devicetype
2022	86129783435908674605261960374414344708	16260768130	hit_data_fingerhutcomprod_2022-01-01.tsv	257683	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:13:50.000000	01JAN2022	2022	1	1	1641028430	pe	en-US,en;q=0.9	20129,241,20396,111,112,122,130,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		PDP_WarrantyModal_GoToCart		https://www.fingerhut.com/product/NRE7T	pdp:MegaChef 4-Slice Wide-Slot Toaster								product detail page								https://www.fingerhut.com/product/NRE7T																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028407	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	22	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/product/NRE7T	3549659349										3549659349																					0											wid					https://www.fingerhut.com/product/NRE7T	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0					Add to Cart	3	pdp:MegaChef 4-Slice Wide-Slot Toaster	1	0	SUBMIT	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						pdp:MegaChef 4-Slice Wide-Slot Toaster																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768132	hit_data_fingerhutcomprod_2022-01-01.tsv	257685	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:13:52.000000	01JAN2022	2022	1	1	1641028432	pe	en-US,en;q=0.9	111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		no link_name		https://www.fingerhut.com/cart/justAdded	Cart_Interstitial								Cart_Interstitial								https://www.fingerhut.com/cart/justAdded																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028432	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	24	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/justAdded	3549659349										3549659349																					0											wid					https://www.fingerhut.com/cart/justAdded	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting : undefined			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						Cart_Interstitial																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768131	hit_data_fingerhutcomprod_2022-01-01.tsv	257684	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:13:52.000000	01JAN2022	2022	1	1	1641028432	ss	en-US,en;q=0.9	20113=10,256,20388,280,20170,111,112,122,123,142,145,155,171,10005,10013,10038,10039,10096	U	71.72.75.243	0				https://www.fingerhut.com/cart/justAdded	Cart_Interstitial	;NRE7T;;;;			Cart_Interstitial	Cart_Interstitial	Cart_Interstitial	Cart_Interstitial	Cart_Interstitial					46			https://www.fingerhut.com/cart/justAdded																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028430	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	23	1209771121	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/justAdded	3549659349										3549659349	DSPO01 : 132:CDESEGJ : 1																	so_targeting : undefined			0											wid					https://www.fingerhut.com/cart/justAdded	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting : undefined			0					Continue	3	pdp:MegaChef 4-Slice Wide-Slot Toaster	1	0	SUBMIT	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						Cart_Interstitial																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768133	hit_data_fingerhutcomprod_2022-01-01.tsv	257686	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:13:52.000000	01JAN2022	2022	1	1	1641028432	pe	en-US,en;q=0.9	111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		no link_name		https://www.fingerhut.com/cart/justAdded	Cart_Interstitial								Cart_Interstitial								https://www.fingerhut.com/cart/justAdded																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028432	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	25	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/justAdded	3549659349										3549659349																					0											wid					https://www.fingerhut.com/cart/justAdded	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting : undefined			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						Cart_Interstitial																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768134	hit_data_fingerhutcomprod_2022-01-01.tsv	257687	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:11.000000	01JAN2022	2022	1	1	1641028451	pe	en-US,en;q=0.9	20393,111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		CartInterstitial_ViewCart		https://www.fingerhut.com/cart/justAdded	Cart_Interstitial								Cart_Interstitial								https://www.fingerhut.com/cart/justAdded																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028432	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	26	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/justAdded	3549659349										3549659349																					0											wid					https://www.fingerhut.com/cart/justAdded	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting : undefined			0					https://www.fingerhut.com/cart/index	0	Cart_Interstitial	1	0	A	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						Cart_Interstitial																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768135	hit_data_fingerhutcomprod_2022-01-01.tsv	257688	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:12.000000	01JAN2022	2022	1	1	1641028452	ss	en-US,en;q=0.9	20113=12,20538=0.0,20539=0.0,20540=0,20541=0,256,280,20405,14,20170,111,112,122,123,131,142,145,155,164,171,10005,10013,10038,10039,10096	U	71.72.75.243	0				https://www.fingerhut.com/cart/index	cart	;NRE7T;1;99.99;;			cart	cart	cart	cart	cart					47			https://www.fingerhut.com/cart/index																FreshStart				FreshStart	765f4259257e4f8d865a128fcd0055b7																		OH	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028451	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	27	3696324242	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	3549659349										3549659349	DSPO01 : 132:CDESEGJ : 1																	so_targeting :			0											wid					https://www.fingerhut.com/cart/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						cart									f211227_PB3_CartPromoControlRandom21_MKTGTST							xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768136	hit_data_fingerhutcomprod_2022-01-01.tsv	257689	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:36.000000	01JAN2022	2022	1	1	1641028476	pe	en-US,en;q=0.9	20401,111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		Cart_ContinueCheckoutBOTTOM		https://www.fingerhut.com/cart/index	cart								cart								https://www.fingerhut.com/cart/index																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028452	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	28	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	3549659349										3549659349																					0											wid					https://www.fingerhut.com/cart/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0					Check Out Now	3	cart	1	0	SUBMIT	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768139	hit_data_fingerhutcomprod_2022-01-01.tsv	257692	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:39.000000	01JAN2022	2022	1	1	1641028479	pe	en-US,en;q=0.9	20538=0.0,20539=0.0,20540=0,20541=0,20152=114.98,20153=23.99,20154=10.07,20155=149.04,111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		Checkout Page Order Summary Shown		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028479	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	31	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	3549659349										3549659349																					0											wid					https://www.fingerhut.com/checkout/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768138	hit_data_fingerhutcomprod_2022-01-01.tsv	257691	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:39.000000	01JAN2022	2022	1	1	1641028479	pe	en-US,en;q=0.9	111,112,122,145,155,166,171,10005,10038,10039,10096	U	71.72.75.243	10		CO_PaymentOptions		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028479	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	30	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	3549659349										3549659349																					0											wid					https://www.fingerhut.com/checkout/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						checkout:1page											CO_PaymentOptions					xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260768137	hit_data_fingerhutcomprod_2022-01-01.tsv	257690	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:14:39.000000	01JAN2022	2022	1	1	1641028479	ss	en-US,en;q=0.9	20113=21,20538=0.0,20539=0.0,20540=0,20541=0,256,280,20447,11,20170,111,112,122,123,131,145,155,171,10005,10013,10038,10039,10096	U	71.72.75.243	0				https://www.fingerhut.com/checkout/index	checkout:1page	;NRE7T;1;99.99;;			checkout	checkout:1page	checkout:1page	checkout:1page	checkout					47			https://www.fingerhut.com/checkout/index																FreshStart				FreshStart	765f4259257e4f8d865a128fcd0055b7																		OH	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028476	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	29	4033195960	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	3549659349										3549659349	DSPO01 : 132:CDESEGJ : 1																				0											wid					https://www.fingerhut.com/checkout/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260786671	hit_data_fingerhutcomprod_2022-01-01.tsv	276227	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:15:02.000000	01JAN2022	2022	1	1	1641028502	pe	en-US,en;q=0.9	20442,111,112,122,145,155,171,10005,10038,10039,10096	U	71.72.75.243	10		CheckoutYesIWantFingerhutCreditClick		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028479	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	32	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	3549659349										3549659349																					0											wid					https://www.fingerhut.com/checkout/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	so308_test_50																so_targeting :			0					https://www.fingerhut.com/creditApp/index?isCheckoutFlow=true	0	checkout:1page	1	0	A	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260786673	hit_data_fingerhutcomprod_2022-01-01.tsv	276229	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:15:04.000000	01JAN2022	2022	1	1	1641028504	ss	en-US,en;q=0.9	20113=8,20538=0.0,20539=0.0,20540=0,20541=0,208,111,112,122,124,125,131,145,153,155,10005,10013,10038,10039,10040,10041,10096	U	71.72.75.243	0				https://www.fingerhut.com/creditApp/index?isCheckoutFlow=true	my account:credit application				my account	my account:credit application	my account:credit application	my account:credit application	my account					47			https://www.fingerhut.com/creditApp/index																FreshStart				FreshStart	765f4259257e4f8d865a128fcd0055b7																		OH	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028503	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	34	3235156455	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3549659349										3549659349		Nov21_AA_test50	so244_default																		0											wid					https://www.fingerhut.com/creditApp/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	Nov21_AA_test50	so244_default															so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0				SO244_control50		my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260786675	hit_data_fingerhutcomprod_2022-01-01.tsv	276231	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:15:13.000000	01JAN2022	2022	1	1	1641028513	pe	en-US,en;q=0.9	111,112,122,145,155,10005,10038,10039,10040,10041,10096	U	71.72.75.243	10		MSCA Continue Button Click		https://www.fingerhut.com/creditApp/index?isCheckoutFlow=true	my account:my account:credit application								my account								https://www.fingerhut.com/creditApp/index																FreshStart					765f4259257e4f8d865a128fcd0055b7																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028513	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	36	0	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3549659349										3549659349																					0											wid					https://www.fingerhut.com/creditApp/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	Nov21_AA_test50	so244_default															so_targeting :			0						0		0	0		526196037441434470886129783435908674601	52619603744143447088612978343590867460	0						my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260786674	hit_data_fingerhutcomprod_2022-01-01.tsv	276230	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:15:13.000000	01JAN2022	2022	1	1	1641028513	ss	en-US,en;q=0.9	20113=8,20538=0.0,20539=0.0,20540=0,20541=0,208,111,112,122,124,125,131,145,153,155,10005,10013,10038,10039,10040,10041,10096	U	71.72.75.243	0				https://www.fingerhut.com/creditApp/index?isCheckoutFlow=true	my account:credit application				my account	my account:credit application	my account:credit application	my account:credit application	my account					47			https://www.fingerhut.com/creditApp/index																FreshStart				FreshStart	765f4259257e4f8d865a128fcd0055b7																		OH	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028504	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	35	620671839	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3549659349										3549659349		Nov21_AA_test50	so244_default																		0											wid					https://www.fingerhut.com/creditApp/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	Nov21_AA_test50	so244_default															so_targeting :			0					functioncn(){}	2	my account:my account:credit application	1	0	BUTTON	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0				SO244_control50		my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	86129783435908674605261960374414344708	16260786677	hit_data_fingerhutcomprod_2022-01-01.tsv	276233	FDM	8612978343590866944	5261960374414344192	1	01JAN2022:03:16:15.000000	01JAN2022	2022	1	1	1641028575	ss	en-US,en;q=0.9	20113=8,20538=0.0,20539=0.0,20540=0,20541=0,208,111,112,122,124,125,131,145,153,155,10005,10013,10038,10039,10040,10041,10096	U	71.72.75.243	0				https://www.fingerhut.com/creditApp/index?isCheckoutFlow=true	my account:credit application				my account	my account:credit application	my account:credit application	my account:credit application	my account					47			https://www.fingerhut.com/creditApp/index																FreshStart				FreshStart	765f4259257e4f8d865a128fcd0055b7																		OH	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1		0	0						1377088127	545	375	Y	N	Y	1	2	300	rr.com	1/0/2022 4:6:56 6 300	7	45	1166875248		192	1641028575	1641028016	1641028016	0	0	my account:reset password	my account:reset password	https://www.fingerhut.com/forgotPassword/change?token=MmIwODI1YTktMjNhOS00N2EzLWI4NmItNjA3ZDAxYjQ2ZmI5ADEzNDA2NTA3	0	38	620671839	zanesville	usa	oh	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3549659349										3549659349		Nov21_AA_test50	so244_default																		0											wid					https://www.fingerhut.com/creditApp/index	3549659349						4.5			13	3549659349	DSPO01 : 132:CDESEGJ : 1	Nov21_AA_test50	so244_default															so_targeting :			0					functioncn(){}	2	my account:my account:credit application	1	0	BUTTON	526196037441434470886129783435908674601	52619603744143447088612978343590867460	0				SO244_control50		my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
